method,file_name,num_rows,depth,branching_limit,time_limit,status,obj_value,gap,solve_time,regret_train,best_found_train,treatment_acc_train,regret_test,best_found_test,treatment_acc_test,prop_pred,ml,randomization,split
Robust,data_train_enc_0.33_5,3000,1,100.0,14400,2,2476.0572386423646,0.0,6.132589340209961,529,82.36666666666666,34.03333333333333,218,84.27128427128427,33.4054834054834,tree,ml,0.33,5
Robust,data_train_enc_0.33_5,3000,1,100.0,14400,2,2473.191417666054,0.0,7.018738746643066,504,83.2,33.800000000000004,216,84.4155844155844,33.18903318903319,tree,ml,0.33,5
Robust,data_train_enc_0.33_5,3000,1,100.0,14400,2,2473.6719062139,0.0,6.292588472366333,520,82.66666666666667,34.166666666666664,221,84.05483405483406,32.39538239538239,tree,ml,0.33,5
Robust,data_train_enc_0.33_5,3000,1,100.0,14400,2,2476.628751858241,0.0,6.003850936889648,526,82.46666666666667,33.93333333333333,216,84.4155844155844,34.48773448773449,tree,ml,0.33,5
Robust,data_train_enc_0.33_5,3000,1,100.0,14400,2,2501.178870503283,0.0,5.943025827407837,517,82.76666666666667,33.83333333333333,198,85.71428571428571,35.4978354978355,tree,ml,0.33,5
Robust,data_train_enc_0.33_5,3000,2,100.0,14400,2,2515.602884095309,0.0,183.4227797985077,488,83.73333333333333,33.56666666666667,193,86.07503607503607,33.4054834054834,tree,ml,0.33,5
Robust,data_train_enc_0.33_5,3000,2,100.0,14400,2,2499.3058099889317,0.0,229.99439573287964,473,84.23333333333333,33.733333333333334,202,85.42568542568543,33.4054834054834,tree,ml,0.33,5
Robust,data_train_enc_0.33_5,3000,2,100.0,14400,2,2503.8974137471323,0.0,270.5537452697754,473,84.23333333333333,33.5,208,84.992784992785,32.25108225108225,tree,ml,0.33,5
Robust,data_train_enc_0.33_5,3000,2,100.0,14400,2,2514.775158470595,0.0,279.6697885990143,481,83.96666666666667,33.766666666666666,189,86.36363636363636,33.83838383838384,tree,ml,0.33,5
Robust,data_train_enc_0.33_5,3000,2,100.0,14400,2,2528.68950534479,0.0,255.56442642211917,480,84.0,33.5,175,87.37373737373737,35.42568542568543,tree,ml,0.33,5
Robust,data_train_enc_0.33_5,3000,3,100.0,14400,9,2561.6076710246275,5.429564068998921,14406.68680858612,438,85.39999999999999,33.93333333333333,178,87.15728715728716,33.18903318903319,tree,ml,0.33,5
Robust,data_train_enc_0.33_5,3000,3,100.0,14400,9,2531.1704160343243,6.135372479514731,14406.860120534897,426,85.8,34.1,173,87.51803751803752,34.05483405483405,tree,ml,0.33,5
Robust,data_train_enc_0.33_5,3000,3,100.0,14400,9,2551.57054178046,5.828271264770634,14407.699579715729,431,85.63333333333333,33.56666666666667,175,87.37373737373737,32.25108225108225,tree,ml,0.33,5
Robust,data_train_enc_0.33_5,3000,3,100.0,14400,9,2549.793763453648,5.428750795537304,14407.118361711502,430,85.66666666666667,33.63333333333333,185,86.65223665223665,33.4054834054834,tree,ml,0.33,5
Robust,data_train_enc_0.33_5,3000,3,100.0,14400,9,2557.1623112785555,6.077331100986761,14407.103952169418,449,85.03333333333333,33.5,169,87.80663780663781,35.78643578643579,tree,ml,0.33,5
Robust,data_train_enc_0.33_5,3000,4,100.0,14400,9,2592.849946072234,4.16402423738998,14413.1450817585,388,87.06666666666666,33.900000000000006,154,88.88888888888889,33.11688311688312,tree,ml,0.33,5
Robust,data_train_enc_0.33_5,3000,4,100.0,14400,9,2588.274075789905,3.793766443742405,14415.79647541046,357,88.1,34.53333333333333,161,88.38383838383838,34.05483405483405,tree,ml,0.33,5
Robust,data_train_enc_0.33_5,3000,4,100.0,14400,9,2562.2568787027767,5.398892186482287,14413.27559018135,415,86.16666666666667,33.96666666666667,176,87.3015873015873,32.323232323232325,tree,ml,0.33,5
Robust,data_train_enc_0.33_5,3000,4,100.0,14400,9,2585.5661408750525,4.550075009911287,14414.68051624298,407,86.43333333333332,33.5,177,87.22943722943724,33.477633477633475,tree,ml,0.33,5
Robust,data_train_enc_0.33_5,3000,4,100.0,14400,9,2589.212366019211,5.237926224290216,14413.645684957504,409,86.36666666666667,33.63333333333333,157,88.67243867243867,34.77633477633478,tree,ml,0.33,5
Robust,data_train_enc_r0.06_1,3000,1,100.0,14400,2,2927.715352630305,0.0,10.267338275909424,623,79.23333333333333,77.96666666666667,283,79.58152958152958,78.71572871572872,tree,lrrf,r0.06,1
Robust,data_train_enc_r0.06_1,3000,1,100.0,14400,2,2813.0005260675043,0.0,6.9803307056427,620,79.33333333333333,80.26666666666667,281,79.72582972582973,81.52958152958153,tree,lrrf,r0.06,1
Robust,data_train_enc_r0.06_1,3000,1,100.0,14400,2,2920.408493251185,0.0,7.311539888381958,622,79.26666666666667,79.63333333333334,274,80.23088023088023,80.73593073593074,tree,lrrf,r0.06,1
Robust,data_train_enc_r0.06_1,3000,1,100.0,14400,2,2805.249106745593,0.0,8.503329753875732,631,78.96666666666667,80.83333333333333,264,80.95238095238095,82.32323232323232,tree,lrrf,r0.06,1
Robust,data_train_enc_r0.06_1,3000,1,100.0,14400,2,2781.3615431943117,0.0,7.631335973739624,632,78.93333333333334,79.83333333333333,287,79.29292929292929,81.74603174603175,tree,lrrf,r0.06,1
Robust,data_train_enc_r0.06_1,3000,2,100.0,14400,2,3071.892669537337,0.0,301.7884814739228,612,79.60000000000001,77.4,277,80.01443001443002,77.48917748917748,tree,lrrf,r0.06,1
Robust,data_train_enc_r0.06_1,3000,2,100.0,14400,2,3064.063752978077,0.0,191.0219864845276,461,84.63333333333334,86.4,232,83.26118326118326,86.86868686868688,tree,lrrf,r0.06,1
Robust,data_train_enc_r0.06_1,3000,2,100.0,14400,2,3137.826027410034,0.0,209.54769587516785,599,80.03333333333333,79.93333333333334,266,80.8080808080808,80.37518037518038,tree,lrrf,r0.06,1
Robust,data_train_enc_r0.06_1,3000,2,100.0,14400,2,3060.9126070207394,0.0,439.474280834198,586,80.46666666666667,80.60000000000001,267,80.73593073593074,81.38528138528139,tree,lrrf,r0.06,1
Robust,data_train_enc_r0.06_1,3000,2,100.0,14400,2,3011.4816704493123,0.0,299.3007228374481,458,84.73333333333333,86.2,231,83.33333333333334,86.65223665223665,tree,lrrf,r0.06,1
Robust,data_train_enc_r0.06_1,3000,3,100.0,14400,9,3178.9376118639457,8.426324248339652,14406.44484424591,563,81.23333333333333,78.03333333333333,262,81.0966810966811,77.7056277056277,tree,lrrf,r0.06,1
Robust,data_train_enc_r0.06_1,3000,3,100.0,14400,9,3236.0691935765108,9.680967211273616,14407.284199237823,464,84.53333333333333,85.1,215,84.48773448773449,85.20923520923522,tree,lrrf,r0.06,1
Robust,data_train_enc_r0.06_1,3000,3,100.0,14400,9,3248.93340643422,8.446106965398235,14406.890861272812,552,81.6,81.3,254,81.67388167388168,80.51948051948052,tree,lrrf,r0.06,1
Robust,data_train_enc_r0.06_1,3000,3,100.0,14400,9,3176.547177179021,9.737447690909413,14407.742828845978,443,85.23333333333333,85.76666666666667,207,85.06493506493507,86.07503607503607,tree,lrrf,r0.06,1
Robust,data_train_enc_r0.06_1,3000,3,100.0,14400,9,3123.6728733597693,12.152127113230684,14406.54305624962,563,81.23333333333333,81.69999999999999,241,82.61183261183261,83.04473304473305,tree,lrrf,r0.06,1
Robust,data_train_enc_r0.06_1,3000,4,100.0,14400,9,3211.6210966735225,7.340165444184117,14411.440574645996,550,81.66666666666667,78.46666666666667,264,80.95238095238095,77.994227994228,tree,lrrf,r0.06,1
Robust,data_train_enc_r0.06_1,3000,4,100.0,14400,9,3294.992327780385,7.755093647529632,14414.148012638092,425,85.83333333333333,86.86666666666667,215,84.48773448773449,86.43578643578643,tree,lrrf,r0.06,1
Robust,data_train_enc_r0.06_1,3000,4,100.0,14400,9,3285.9029158855988,7.34603201714769,14420.255574464798,517,82.76666666666667,82.19999999999999,256,81.52958152958153,80.95238095238095,tree,lrrf,r0.06,1
Robust,data_train_enc_r0.06_1,3000,4,100.0,14400,9,3237.788973356663,7.661797159067181,14414.456670045853,419,86.03333333333333,85.23333333333333,222,83.98268398268398,83.6940836940837,tree,lrrf,r0.06,1
Robust,data_train_enc_r0.06_1,3000,4,100.0,14400,9,3214.1873278091407,9.063936991509497,14416.45734357834,419,86.03333333333333,86.83333333333333,203,85.35353535353535,86.36363636363636,tree,lrrf,r0.06,1
Robust,data_train_enc_r0.06_2,3000,1,100.0,14400,2,2967.553829324116,0.0,10.460314512252808,1127,62.43333333333333,57.46666666666667,519,62.55411255411255,58.51370851370852,tree,lrrf,r0.06,2
Robust,data_train_enc_r0.06_2,3000,1,100.0,14400,2,2911.6709726688005,0.0,8.41149377822876,619,79.36666666666666,81.13333333333334,282,79.65367965367966,79.65367965367966,tree,lrrf,r0.06,2
Robust,data_train_enc_r0.06_2,3000,1,100.0,14400,2,2949.2245067389376,0.0,12.191876411437988,607,79.76666666666667,80.30000000000001,289,79.14862914862914,79.29292929292929,tree,lrrf,r0.06,2
Robust,data_train_enc_r0.06_2,3000,1,100.0,14400,2,2788.318213237172,0.0,9.228293180465698,613,79.56666666666666,81.73333333333333,282,79.65367965367966,80.37518037518038,tree,lrrf,r0.06,2
Robust,data_train_enc_r0.06_2,3000,1,100.0,14400,2,2906.9099004327445,0.0,11.988918542861938,624,79.2,80.86666666666666,295,78.71572871572872,79.50937950937951,tree,lrrf,r0.06,2
Robust,data_train_enc_r0.06_2,3000,2,100.0,14400,2,3061.6311430502083,0.0,462.5456273555756,695,76.83333333333333,73.86666666666667,318,77.05627705627705,74.0981240981241,tree,lrrf,r0.06,2
Robust,data_train_enc_r0.06_2,3000,2,100.0,14400,2,2993.396682221537,0.0,508.9860739707947,486,83.8,85.96666666666667,208,84.992784992785,85.71428571428571,tree,lrrf,r0.06,2
Robust,data_train_enc_r0.06_2,3000,2,100.0,14400,2,3084.2250571150366,0.0,363.0171511173248,572,80.93333333333334,80.93333333333334,273,80.3030303030303,79.7979797979798,tree,lrrf,r0.06,2
Robust,data_train_enc_r0.06_2,3000,2,100.0,14400,2,3011.5105171571595,0.0,278.02598118782043,574,80.86666666666666,81.10000000000001,265,80.88023088023088,81.67388167388168,tree,lrrf,r0.06,2
Robust,data_train_enc_r0.06_2,3000,2,100.0,14400,2,2993.1164254769365,0.0,256.8040337562561,636,78.8,79.46666666666667,290,79.07647907647907,78.71572871572872,tree,lrrf,r0.06,2
Robust,data_train_enc_r0.06_2,3000,3,100.0,14400,9,3147.33285417184,9.046764229128511,14406.946776390076,644,78.53333333333333,75.23333333333333,307,77.84992784992785,75.39682539682539,tree,lrrf,r0.06,2
Robust,data_train_enc_r0.06_2,3000,3,100.0,14400,9,3127.4994351114083,10.931192822926926,14405.386912345886,549,81.69999999999999,81.8,241,82.61183261183261,81.31313131313132,tree,lrrf,r0.06,2
Robust,data_train_enc_r0.06_2,3000,3,100.0,14400,9,3145.4981310121075,11.71476146895153,14407.69764304161,582,80.60000000000001,82.26666666666667,258,81.38528138528139,82.61183261183261,tree,lrrf,r0.06,2
Robust,data_train_enc_r0.06_2,3000,3,100.0,14400,9,3130.4969119000825,10.504218118483996,14406.604404449465,427,85.76666666666667,86.4,210,84.84848484848484,86.21933621933621,tree,lrrf,r0.06,2
Robust,data_train_enc_r0.06_2,3000,3,100.0,14400,9,3085.7619425337743,11.840851170420263,14406.872430801392,585,80.5,81.33333333333333,257,81.45743145743147,81.81818181818183,tree,lrrf,r0.06,2
Robust,data_train_enc_r0.06_2,3000,4,100.0,14400,9,3223.992277994688,6.469836524169185,14411.97766637802,651,78.3,75.2,289,79.14862914862914,76.98412698412699,tree,lrrf,r0.06,2
Robust,data_train_enc_r0.06_2,3000,4,100.0,14400,9,3214.644982962252,8.711956526747027,14412.207365751266,411,86.3,86.2,182,86.86868686868688,86.36363636363636,tree,lrrf,r0.06,2
Robust,data_train_enc_r0.06_2,3000,4,100.0,14400,9,3233.6344511658253,8.69869958106546,14411.412914276125,427,85.76666666666667,88.03333333333333,178,87.15728715728716,88.81673881673882,tree,lrrf,r0.06,2
Robust,data_train_enc_r0.06_2,3000,4,100.0,14400,9,3200.022200475014,8.357420557178319,14412.8828125,418,86.06666666666666,85.63333333333333,192,86.14718614718615,86.07503607503607,tree,lrrf,r0.06,2
Robust,data_train_enc_r0.06_2,3000,4,100.0,14400,9,3173.304294185952,8.844369788785853,14411.018666744232,522,82.6,83.8,230,83.40548340548341,83.04473304473305,tree,lrrf,r0.06,2
Robust,data_train_enc_r0.06_3,3000,1,100.0,14400,2,2933.7379990757127,0.0,6.362564086914063,1146,61.8,57.7,500,63.924963924963926,58.00865800865801,tree,lrrf,r0.06,3
Robust,data_train_enc_r0.06_3,3000,1,100.0,14400,2,2915.209570262337,0.0,10.087827920913696,607,79.76666666666667,80.53333333333333,294,78.78787878787878,80.95238095238095,tree,lrrf,r0.06,3
Robust,data_train_enc_r0.06_3,3000,1,100.0,14400,2,2934.975787268607,0.0,6.415615797042847,1119,62.7,61.06666666666667,505,63.56421356421357,61.83261183261183,tree,lrrf,r0.06,3
Robust,data_train_enc_r0.06_3,3000,1,100.0,14400,2,2819.090585641824,0.0,7.062922477722168,605,79.83333333333333,81.33333333333333,290,79.07647907647907,81.24098124098124,tree,lrrf,r0.06,3
Robust,data_train_enc_r0.06_3,3000,1,100.0,14400,2,2863.456530453128,0.0,6.991500616073608,635,78.83333333333333,80.5,284,79.50937950937951,80.3030303030303,tree,lrrf,r0.06,3
Robust,data_train_enc_r0.06_3,3000,2,100.0,14400,2,3059.7563430318173,0.0,295.98095893859863,611,79.63333333333334,77.46666666666667,278,79.94227994227994,77.34487734487735,tree,lrrf,r0.06,3
Robust,data_train_enc_r0.06_3,3000,2,100.0,14400,2,3004.843250583097,0.0,376.2808072566986,715,76.16666666666667,75.0,373,73.08802308802309,73.66522366522366,tree,lrrf,r0.06,3
Robust,data_train_enc_r0.06_3,3000,2,100.0,14400,2,3143.8829180559032,0.0,279.2162475585937,594,80.2,79.96666666666667,271,80.44733044733044,80.3030303030303,tree,lrrf,r0.06,3
Robust,data_train_enc_r0.06_3,3000,2,100.0,14400,2,3044.907149641419,0.0,305.094890832901,568,81.06666666666666,83.26666666666667,267,80.73593073593074,82.75613275613276,tree,lrrf,r0.06,3
Robust,data_train_enc_r0.06_3,3000,2,100.0,14400,2,2989.460367234736,0.0,330.7154767513275,663,77.9,77.83333333333333,318,77.05627705627705,77.05627705627705,tree,lrrf,r0.06,3
Robust,data_train_enc_r0.06_3,3000,3,100.0,14400,9,3137.273372228353,9.51449172396682,14406.231323480606,596,80.13333333333334,77.7,273,80.3030303030303,77.27272727272727,tree,lrrf,r0.06,3
Robust,data_train_enc_r0.06_3,3000,3,100.0,14400,9,3177.374140494411,11.274740006484826,14407.575857400894,463,84.56666666666666,84.2,220,84.12698412698413,84.84848484848484,tree,lrrf,r0.06,3
Robust,data_train_enc_r0.06_3,3000,3,100.0,14400,9,3255.087055194879,9.69025161333969,14407.295796871183,571,80.96666666666667,80.73333333333333,263,81.02453102453102,80.88023088023088,tree,lrrf,r0.06,3
Robust,data_train_enc_r0.06_3,3000,3,100.0,14400,9,3180.494174528139,10.06641263462473,14407.95684170723,450,85.0,84.0,190,86.2914862914863,84.84848484848484,tree,lrrf,r0.06,3
Robust,data_train_enc_r0.06_3,3000,3,100.0,14400,9,3089.359543370412,12.304564319211806,14406.34754729271,528,82.39999999999999,82.66666666666667,251,81.8903318903319,82.17893217893217,tree,lrrf,r0.06,3
Robust,data_train_enc_r0.06_3,3000,4,100.0,14400,9,3214.1190870180308,6.896132177070142,14410.609068393707,574,80.86666666666666,78.3,256,81.52958152958153,77.77777777777779,tree,lrrf,r0.06,3
Robust,data_train_enc_r0.06_3,3000,4,100.0,14400,9,3220.1088618951326,9.895455783897704,14411.555176258087,450,85.0,84.76666666666667,225,83.76623376623377,84.63203463203463,tree,lrrf,r0.06,3
Robust,data_train_enc_r0.06_3,3000,4,100.0,14400,9,3354.006442932145,6.459356254843722,14412.913211584091,427,85.76666666666667,85.5,210,84.84848484848484,84.12698412698413,tree,lrrf,r0.06,3
Robust,data_train_enc_r0.06_3,3000,4,100.0,14400,9,3235.9614239076545,8.179776683771568,14414.310426950457,421,85.96666666666667,86.5,188,86.43578643578643,87.15728715728716,tree,lrrf,r0.06,3
Robust,data_train_enc_r0.06_3,3000,4,100.0,14400,9,3178.3457808513062,9.160299560193932,14414.859894037249,527,82.43333333333334,82.8,256,81.52958152958153,82.68398268398268,tree,lrrf,r0.06,3
Robust,data_train_enc_r0.06_4,3000,1,100.0,14400,2,2921.603589267256,0.0,6.252760648727417,1125,62.5,58.333333333333336,506,63.49206349206349,58.58585858585859,tree,lrrf,r0.06,4
Robust,data_train_enc_r0.06_4,3000,1,100.0,14400,2,2906.265515927518,0.0,6.324159622192383,624,79.2,80.7,277,80.01443001443002,80.59163059163059,tree,lrrf,r0.06,4
Robust,data_train_enc_r0.06_4,3000,1,100.0,14400,2,2925.6975533286227,0.0,7.1329874992370605,1112,62.93333333333333,61.06666666666667,512,63.05916305916306,61.83261183261183,tree,lrrf,r0.06,4
Robust,data_train_enc_r0.06_4,3000,1,100.0,14400,2,2776.842199565336,0.0,8.203275918960571,606,79.80000000000001,81.33333333333333,289,79.14862914862914,81.24098124098124,tree,lrrf,r0.06,4
Robust,data_train_enc_r0.06_4,3000,1,100.0,14400,2,2774.22237433393,0.0,8.999186992645264,641,78.63333333333333,80.66666666666666,278,79.94227994227994,79.94227994227994,tree,lrrf,r0.06,4
Robust,data_train_enc_r0.06_4,3000,2,100.0,14400,2,2989.9583207525984,0.0,358.8277187347412,1119,62.7,58.333333333333336,507,63.41991341991342,58.08080808080808,tree,lrrf,r0.06,4
Robust,data_train_enc_r0.06_4,3000,2,100.0,14400,2,3006.146429899489,0.0,269.36875104904175,471,84.3,86.4,223,83.91053391053391,84.77633477633478,tree,lrrf,r0.06,4
Robust,data_train_enc_r0.06_4,3000,2,100.0,14400,2,3111.595714436262,0.0,384.441561460495,586,80.46666666666667,80.13333333333334,279,79.87012987012987,79.94227994227994,tree,lrrf,r0.06,4
Robust,data_train_enc_r0.06_4,3000,2,100.0,14400,2,3060.7247787861534,0.0,237.28090453147888,571,80.96666666666667,81.13333333333334,282,79.65367965367966,80.23088023088023,tree,lrrf,r0.06,4
Robust,data_train_enc_r0.06_4,3000,2,100.0,14400,2,3025.908938614407,0.0,241.95202922821045,691,76.96666666666667,77.23333333333333,291,79.004329004329,77.84992784992785,tree,lrrf,r0.06,4
Robust,data_train_enc_r0.06_4,3000,3,100.0,14400,9,3075.7495850233627,9.417846450407096,14405.904674768448,865,71.16666666666667,67.73333333333333,396,71.42857142857143,67.09956709956711,tree,lrrf,r0.06,4
Robust,data_train_enc_r0.06_4,3000,3,100.0,14400,9,3164.891818170693,10.50443254934214,14406.530178785324,441,85.3,85.46666666666667,203,85.35353535353535,85.20923520923522,tree,lrrf,r0.06,4
Robust,data_train_enc_r0.06_4,3000,3,100.0,14400,9,3235.686772017929,8.766518577107293,14405.988715410233,513,82.89999999999999,82.3,261,81.16883116883116,81.52958152958153,tree,lrrf,r0.06,4
Robust,data_train_enc_r0.06_4,3000,3,100.0,14400,9,3181.396185288706,8.653422831146615,14406.563995361328,437,85.43333333333332,84.39999999999999,203,85.35353535353535,83.98268398268398,tree,lrrf,r0.06,4
Robust,data_train_enc_r0.06_4,3000,3,100.0,14400,9,3129.973402785105,10.578997324817117,14406.261122703552,567,81.10000000000001,82.23333333333333,237,82.90043290043289,81.8903318903319,tree,lrrf,r0.06,4
Robust,data_train_enc_r0.06_4,3000,4,100.0,14400,9,3159.291276188685,6.524491220697957,14412.69116139412,553,81.56666666666666,78.26666666666667,268,80.66378066378066,76.62337662337663,tree,lrrf,r0.06,4
Robust,data_train_enc_r0.06_4,3000,4,100.0,14400,9,3232.1144440836874,8.51790814311508,14413.09051322937,454,84.86666666666667,85.43333333333332,213,84.63203463203463,84.77633477633478,tree,lrrf,r0.06,4
Robust,data_train_enc_r0.06_4,3000,4,100.0,14400,9,3271.5459114334085,7.594460142461166,14413.127069234848,370,87.66666666666667,87.66666666666667,189,86.36363636363636,86.72438672438673,tree,lrrf,r0.06,4
Robust,data_train_enc_r0.06_4,3000,4,100.0,14400,9,3217.642224254924,7.460593278138046,14413.424210071564,426,85.8,85.7,201,85.4978354978355,85.13708513708514,tree,lrrf,r0.06,4
Robust,data_train_enc_r0.06_4,3000,4,100.0,14400,9,3188.699833146314,8.616295838472537,14411.215331554413,440,85.33333333333334,86.53333333333333,196,85.85858585858585,85.42568542568543,tree,lrrf,r0.06,4
Robust,data_train_enc_r0.06_5,3000,1,100.0,14400,2,2961.592569591586,0.0,7.320463180541992,1124,62.53333333333333,58.6,507,63.41991341991342,58.00865800865801,tree,lrrf,r0.06,5
Robust,data_train_enc_r0.06_5,3000,1,100.0,14400,2,2922.154219159137,0.0,7.598485231399536,624,79.2,80.13333333333334,277,80.01443001443002,81.81818181818183,tree,lrrf,r0.06,5
Robust,data_train_enc_r0.06_5,3000,1,100.0,14400,2,2945.29913073195,0.0,7.160003900527954,1125,62.5,61.03333333333333,499,63.997113997114,61.90476190476191,tree,lrrf,r0.06,5
Robust,data_train_enc_r0.06_5,3000,1,100.0,14400,2,2793.839640545253,0.0,6.906870365142822,958,68.06666666666666,68.7,448,67.67676767676768,70.12987012987013,tree,lrrf,r0.06,5
Robust,data_train_enc_r0.06_5,3000,1,100.0,14400,2,2803.106898459906,0.0,8.753464221954346,1138,62.06666666666667,61.76666666666667,535,61.3997113997114,61.61616161616161,tree,lrrf,r0.06,5
Robust,data_train_enc_r0.06_5,3000,2,100.0,14400,2,3040.348511950786,0.0,300.4385781288147,1120,62.66666666666667,58.4,507,63.41991341991342,57.86435786435786,tree,lrrf,r0.06,5
Robust,data_train_enc_r0.06_5,3000,2,100.0,14400,2,2997.27772469123,0.0,513.7948093414307,664,77.86666666666666,77.60000000000001,299,78.42712842712842,78.4992784992785,tree,lrrf,r0.06,5
Robust,data_train_enc_r0.06_5,3000,2,100.0,14400,2,3135.141312938683,0.0,286.656946182251,607,79.76666666666667,79.96666666666667,258,81.38528138528139,80.3030303030303,tree,lrrf,r0.06,5
Robust,data_train_enc_r0.06_5,3000,2,100.0,14400,2,3042.3308986999946,0.0,285.7261772155762,584,80.53333333333333,80.93333333333334,255,81.6017316017316,82.03463203463204,tree,lrrf,r0.06,5
Robust,data_train_enc_r0.06_5,3000,2,100.0,14400,2,3032.149735694813,0.0,354.2188529968262,658,78.06666666666666,77.56666666666666,324,76.62337662337663,77.12842712842712,tree,lrrf,r0.06,5
Robust,data_train_enc_r0.06_5,3000,3,100.0,14400,9,3151.518331402616,10.624785958586552,14407.469882249832,609,79.7,78.36666666666666,255,81.6017316017316,77.48917748917748,tree,lrrf,r0.06,5
Robust,data_train_enc_r0.06_5,3000,3,100.0,14400,9,3178.705971092455,9.720955120014317,14405.955142736437,475,84.16666666666667,84.39999999999999,206,85.13708513708514,84.84848484848484,tree,lrrf,r0.06,5
Robust,data_train_enc_r0.06_5,3000,3,100.0,14400,9,3296.233502738756,9.893623720769789,14406.80738401413,486,83.8,82.93333333333334,188,86.43578643578643,84.92063492063492,tree,lrrf,r0.06,5
Robust,data_train_enc_r0.06_5,3000,3,100.0,14400,9,3146.425572733149,9.345098672325175,14406.092507362366,439,85.36666666666667,85.9,198,85.71428571428571,87.3015873015873,tree,lrrf,r0.06,5
Robust,data_train_enc_r0.06_5,3000,3,100.0,14400,9,3109.028788407444,10.670476189708202,14407.274562358856,563,81.23333333333333,81.26666666666667,278,79.94227994227994,80.73593073593074,tree,lrrf,r0.06,5
Robust,data_train_enc_r0.06_5,3000,4,100.0,14400,9,3254.313192824039,7.13045124997169,14413.748333215714,637,78.76666666666667,75.8,276,80.08658008658008,75.39682539682539,tree,lrrf,r0.06,5
Robust,data_train_enc_r0.06_5,3000,4,100.0,14400,9,3211.908486308671,8.924587348128725,14412.688974380491,435,85.5,85.7,177,87.22943722943724,87.08513708513709,tree,lrrf,r0.06,5
Robust,data_train_enc_r0.06_5,3000,4,100.0,14400,9,3388.08310865882,7.204180770582166,14411.244301080704,534,82.19999999999999,81.73333333333333,218,84.27128427128427,83.33333333333334,tree,lrrf,r0.06,5
Robust,data_train_enc_r0.06_5,3000,4,100.0,14400,9,3200.145452651145,7.816796750568759,14413.696244001389,480,84.0,83.43333333333334,241,82.61183261183261,82.90043290043289,tree,lrrf,r0.06,5
Robust,data_train_enc_r0.06_5,3000,4,100.0,14400,9,3185.932405321052,7.999057332759452,14412.87996649742,424,85.86666666666667,86.56666666666666,180,87.01298701298701,89.10533910533911,tree,lrrf,r0.06,5
Robust,data_train_enc_r0.11_1,3000,1,100.0,14400,2,3118.4869176451184,0.0,10.920201301574709,1087,63.76666666666667,53.03333333333333,544,60.75036075036076,52.741702741702746,tree,lrrf,r0.11,1
Robust,data_train_enc_r0.11_1,3000,1,100.0,14400,2,2957.6528146221203,0.0,8.727945804595947,1087,63.76666666666667,60.43333333333333,501,63.85281385281385,60.3896103896104,tree,lrrf,r0.11,1
Robust,data_train_enc_r0.11_1,3000,1,100.0,14400,2,3056.349663420488,0.0,12.27432107925415,1120,62.66666666666667,59.16666666666666,504,63.63636363636363,61.11111111111112,tree,lrrf,r0.11,1
Robust,data_train_enc_r0.11_1,3000,1,100.0,14400,2,2693.366567797819,0.0,6.719094514846802,503,83.23333333333333,84.23333333333333,217,84.34343434343434,84.84848484848484,tree,lrrf,r0.11,1
Robust,data_train_enc_r0.11_1,3000,1,100.0,14400,2,2781.554235822603,0.0,8.764481544494629,632,78.93333333333334,80.03333333333333,287,79.29292929292929,81.45743145743147,tree,lrrf,r0.11,1
Robust,data_train_enc_r0.11_1,3000,2,100.0,14400,2,3188.939918767886,0.0,206.26918005943295,1075,64.16666666666667,53.36666666666666,543,60.82251082251082,52.669552669552665,tree,lrrf,r0.11,1
Robust,data_train_enc_r0.11_1,3000,2,100.0,14400,2,3028.742250477116,0.0,327.9159231185913,749,75.03333333333333,73.16666666666667,339,75.54112554112554,74.17027417027417,tree,lrrf,r0.11,1
Robust,data_train_enc_r0.11_1,3000,2,100.0,14400,2,3168.0888548034936,0.0,305.5717589855194,557,81.43333333333334,78.86666666666666,284,79.50937950937951,77.994227994228,tree,lrrf,r0.11,1
Robust,data_train_enc_r0.11_1,3000,2,100.0,14400,2,2976.6272688679865,0.0,226.08311867713928,459,84.7,87.16666666666667,199,85.64213564213564,87.87878787878788,tree,lrrf,r0.11,1
Robust,data_train_enc_r0.11_1,3000,2,100.0,14400,2,3016.2848677120287,0.0,232.2526490688324,590,80.33333333333333,81.23333333333333,276,80.08658008658008,81.81818181818183,tree,lrrf,r0.11,1
Robust,data_train_enc_r0.11_1,3000,3,100.0,14400,9,3217.50096890902,5.573666274721003,14406.863822221756,1078,64.06666666666668,53.06666666666666,547,60.53391053391053,52.38095238095239,tree,lrrf,r0.11,1
Robust,data_train_enc_r0.11_1,3000,3,100.0,14400,9,3108.3170022096515,9.07825939174638,14405.99347615242,531,82.3,81.6,270,80.51948051948052,82.25108225108225,tree,lrrf,r0.11,1
Robust,data_train_enc_r0.11_1,3000,3,100.0,14400,9,3282.774485691428,6.563263989051356,14407.676604747772,547,81.76666666666667,78.4,255,81.6017316017316,79.36507936507937,tree,lrrf,r0.11,1
Robust,data_train_enc_r0.11_1,3000,3,100.0,14400,9,3107.3457612687525,7.484599131356694,14406.091059207916,526,82.46666666666667,81.39999999999999,252,81.81818181818183,80.73593073593074,tree,lrrf,r0.11,1
Robust,data_train_enc_r0.11_1,3000,3,100.0,14400,9,3127.858353330687,10.838389511028714,14406.693321228027,563,81.23333333333333,81.66666666666667,241,82.61183261183261,82.17893217893217,tree,lrrf,r0.11,1
