t,ipw,y,y0,y1,y2,y3,DisablingCondition,Employed,Gender_Female,Gender_Male,PriorLivingCategory_Homeless_Situations,PriorLivingCategory_Institutional_Situations,PriorLivingCategory_Temporary_and_Permanent_Housing_Situations,PriorNegExitCt,Race_BlackAfAmerican,Race_Hispanic,Race_Other,Race_White,SleepLoc_Other,SleepLoc_Outdoors,SleepLoc_Safe_Haven,SleepLoc_Shelters,SleepLoc_Transitional_Housing,VeteranStatus,score_0to3,score_4to7,score_8to11,score_12to17,TotalMonthlyIncome_unknown,TotalMonthlyIncome_0,TotalMonthlyIncome_<250,TotalMonthlyIncome_250to1000,TotalMonthlyIncome_>=1000,EnrollAge_<35,EnrollAge_35to50,EnrollAge_51to60,EnrollAge_>60,TimeOnStreet_unknown_1,TimeOnStreet_<1Yr,TimeOnStreet_1to2yr,TimeOnStreet_>2yr
0,1.885084205,0,0.360664326,0.83736492,0.770118759,0.806249201,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0,1.123605941,0,0.267905511,0.653203809,0.972425723,0.903299212,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1
0,1.049035073,0,0.268435431,0.887384922,0.819387004,0.924865544,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1
0,1.04483793,0,0.422401267,0.752776334,0.933099516,0.892218947,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
0,1.229432661,0,0.30632274,0.807246593,0.82668387,0.717985868,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1
0,1.143191012,1,0.556781502,0.545832985,0.419033733,0.818874478,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1
0,1.057359944,1,0.646408193,0.85713307,0.975537173,0.925444067,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1
0,1.053482969,0,0.223731369,0.662696693,0.743962827,0.819958627,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1
3,13.24098183,0,0.430595218,0.700138859,0.920307877,0.451611668,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1
0,1.065552451,0,0.338062369,0.837246437,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
1,39.37371971,0,0.694826213,0.705039137,0.911439645,0.936944783,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
0,1.190080625,1,0.644035469,0.756048209,0.698752793,0.831239939,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1
1,2.064827523,1,0.608193181,0.920279277,0.912998587,0.919247806,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
0,1.055040329,0,0.266376834,0.578422955,0.512694364,0.611406744,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
0,1.140702265,0,0.268354733,0.781963772,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1
1,13.38279852,1,0.473270335,0.86155311,0.488176221,0.793167353,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1
0,1.140496573,0,0.317883474,0.87018959,0.875114301,0.946822107,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1
0,1.076085108,0,0.62600127,0.888490476,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1
0,1.843848631,0,0.342593104,0.875873945,0.866876122,0.864679098,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1
0,1.204244405,0,0.228670494,0.207782857,0.366168504,0.624086261,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1
0,1.043860681,0,0.325553991,0.848180538,0.869966005,0.887808442,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1
0,1.138849365,0,0.215671628,0.478425583,0.779976016,0.755567074,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0
0,1.043251612,1,0.549982408,0.726763909,0.649189627,0.862207055,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
0,1.214537191,0,0.274748061,0.704858026,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1
0,1.284502111,1,0.706120955,0.893383793,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1
0,1.145402993,1,0.607900519,0.739194727,0.932426837,0.874994278,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1
1,11.86943688,1,0.106671543,0.607656169,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1
0,1.1640734,0,0.26162267,0.77978933,0.841080832,0.932380855,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1
0,1.185279672,0,0.318579315,0.701808346,0.769010306,0.847652197,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1
0,1.199693159,0,0.551815041,0.87104892,0.887117563,0.939896762,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1
1,13.02143954,0,0.362895376,0.698932905,0.888489579,0.915940583,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
0,1.55080765,1,0.758178492,0.909790495,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1
0,1.180937225,0,0.193008969,0.689610658,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1
0,1.179187146,1,0.681749419,0.832454905,0.940121409,0.887206435,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1
1,2.664997595,1,0.761233024,0.898997987,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1
0,1.042122133,1,0.590149285,0.508956953,0.720066125,0.762981713,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
0,1.061461024,0,0.235831644,0.723572314,0.850580546,0.842327297,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1
0,1.233764263,1,0.658671991,0.951712767,0.882201021,0.910520971,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1
2,19.3319442,1,0.433003209,0.93315497,0.958682541,0.880423129,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1
0,1.181058495,0,0.295445666,0.63258671,0.675395931,0.816761494,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1
0,1.151886312,0,0.527261519,0.803744083,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1
0,2.020227675,1,0.663678993,0.768578037,0.804038777,0.822573781,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1
0,1.146980338,0,0.355727035,0.786820432,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1
0,1.193134638,0,0.255498722,0.888557309,0.822279237,0.880283952,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1
1,6.320802842,1,0.391656449,0.635231596,0.993518527,0.878985345,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1
0,1.427563509,0,0.299565157,0.798528428,0.896337298,0.895814419,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1
0,1.454305385,0,0.161559623,0.732109505,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1
0,1.139714192,1,0.487793209,0.844192082,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1
0,1.053428937,1,0.337671977,0.743870027,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1
0,1.205156865,0,0.189722057,0.549429067,0.74819858,0.774278104,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1
0,1.204154508,0,0.291355249,0.666973424,0.953605396,0.923465252,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1
0,1.192969755,0,0.252703951,0.708345729,0.398928312,0.726957858,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1
1,2.955238174,1,0.322500388,0.830525481,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1
0,1.043266711,0,0.28220534,0.568881325,0.910879986,0.850243926,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
0,1.171720164,0,0.322011899,0.958646136,0.872580063,0.909922659,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1
0,1.136548361,1,0.51574298,0.516572428,0.550443955,0.463985443,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1
0,1.041872101,1,0.83099475,0.718424606,0.896211026,0.674753964,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
0,1.196475853,0,0.335700907,0.720404506,0.703947118,0.933787704,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1
0,1.051100223,0,0.246778086,0.744218526,0.57000049,0.687509835,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
0,1.176364594,0,0.297502587,0.729010428,0.591698509,0.8677724,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1
0,1.202889934,1,0.639353583,0.890744098,0.967963748,0.907907605,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
1,2.489705314,0,0.265976515,0.756969957,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1
0,1.190386068,1,0.419587762,0.839795943,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1
3,8.564557557,0,0.411836829,0.646128013,0.633566257,0.683257937,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1
1,2.467494726,1,0.534075886,0.932672043,0.947685235,0.917373598,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1
0,1.117425088,0,0.567305533,0.854060183,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1
0,1.049876263,1,0.411599304,0.807741389,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
0,1.0627789,1,0.495745006,0.688933717,0.767525662,0.857812166,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
0,1.051563482,1,0.700719929,0.884203014,0.866526656,0.840022862,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1
0,1.04665887,1,0.542815228,0.443469884,0.60220929,0.800946772,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1
0,1.048736597,0,0.418724953,0.8779071,0.711794423,0.924621046,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
0,1.175126473,0,0.320347979,0.893711096,0.426858852,0.733434141,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1
1,12.15780146,1,0.591354415,0.912936697,0.807933807,0.914415002,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1
0,1.03771712,0,0.299743283,0.835658743,0.638134354,0.72664094,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
3,29.01086171,1,0.449615705,0.784984608,0.482712047,0.941228628,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1
0,1.135557622,0,0.542979111,0.853162625,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1
0,1.150591874,0,0.270100542,0.712485488,0.867094007,0.878968418,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1
0,1.209782338,1,0.611540247,0.728202951,0.882121836,0.79974401,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1
0,1.147640607,0,0.468831013,0.916703921,0.832384969,0.831323266,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1
0,1.051908276,0,0.32670113,0.934186015,0.867088403,0.781878889,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1
0,1.039730205,1,0.698814797,0.834704115,0.333420948,0.819536626,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
0,1.270766612,1,0.530831045,0.6984407,0.767683065,0.838717222,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1
1,27.88415364,1,0.539560524,0.827089685,0.915546706,0.955137551,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1
0,1.22090122,1,0.581813849,0.859048069,0.890713572,0.700982809,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0
0,1.103092975,0,0.286303636,0.788113632,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1
0,1.170886147,0,0.327162607,0.653377388,0.82490002,0.849866807,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1
0,1.066176233,0,0.345099157,0.82076914,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
0,1.185397361,1,0.578025135,0.667714597,0.395059487,0.606782794,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1
0,1.228405292,1,0.661447271,0.660578479,0.557396136,0.837815881,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1
0,1.326890779,0,0.636517027,0.88661515,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1
0,1.222289471,0,0.22362936,0.689448318,0.83554649,0.682588995,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1
0,1.132091131,0,0.311456795,0.671142863,0.764721476,0.816885293,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
0,1.16668248,1,0.817343014,0.679280596,0.913743305,0.658357561,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1
0,1.18900699,0,0.57867147,0.845667602,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1
0,1.193021446,0,0.336580865,0.896948619,0.851094606,0.796809852,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1
0,1.066279903,0,0.294107171,0.626125035,0.9035398,0.826907992,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1
1,7.417706401,1,0.521958005,0.964115234,0.83043877,0.932889342,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1
0,1.176376404,0,0.250872954,0.729736345,0.908110985,0.876690686,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1
0,1.181142493,1,0.542042716,0.7318831,0.6215113,0.55673188,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1
0,1.051114833,1,0.702923004,0.740470107,0.972008455,0.90712899,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
0,1.055574347,0,0.449061615,0.881979563,0.747311634,0.816605389,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
0,1.059945511,1,0.661594092,0.850084155,0.79667642,0.802457929,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0
0,1.051165649,0,0.394683734,0.871943327,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
0,1.246319516,0,0.258761559,0.831280006,0.982956313,0.894285679,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1
0,1.600724094,0,0.371726456,0.915312514,0.976507922,0.934593558,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
0,1.155821241,1,0.608508097,0.808753588,0.600549143,0.74217236,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1
0,1.182454593,0,0.24009486,0.670280711,0.518904843,0.711766481,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1
0,1.220078303,0,0.465881097,0.889877936,0.99391128,0.96554935,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1
0,1.201465607,0,0.47724993,0.849054297,0.901347004,0.906821728,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1
0,1.173215401,1,0.660185475,0.785399535,0.461340021,0.876120985,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0,1.050813154,0,0.206517892,0.638685638,0.820783395,0.610765278,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1
0,1.05235051,0,0.303628684,0.830770931,0.795952532,0.934993684,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1
0,1.18313488,0,0.338962357,0.823516695,0.522589427,0.463576823,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1
0,1.04402196,1,0.610963182,0.861064213,0.865923041,0.897086918,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1
0,1.187371625,0,0.283596677,0.650864073,0.837813597,0.963112414,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1
0,1.037532473,1,0.772826756,0.894690967,0.657153853,0.842257023,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1
2,35.75489569,0,0.395704399,0.658284,0.443401507,0.76475358,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1
0,1.176153528,1,0.611096387,0.592749375,0.896807271,0.691394806,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1
0,1.053963874,1,0.763621858,0.589691234,0.818537697,0.887768209,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
0,1.211923233,1,0.64785055,0.648818183,0.962982823,0.958099425,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1
0,1.071449022,0,0.302869313,0.7460144,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1
0,1.211386341,0,0.25309361,0.901313479,0.920361403,0.87299329,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1
0,1.067181635,0,0.306160658,0.908806296,0.693669722,0.942207158,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
0,1.061758121,0,0.211587183,0.522900569,0.26796976,0.880749583,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1
0,1.166099722,1,0.585372534,0.844459817,0.898948845,0.847255826,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1
0,1.244617689,0,0.273268252,0.788445974,0.688631434,0.91719085,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1
0,1.202238987,1,0.591700919,0.88127802,0.790130195,0.930186331,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1
0,1.432608916,1,0.680380333,0.903373106,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1
0,1.663031959,0,0.465834523,0.911796461,0.977239238,0.907776654,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1
0,1.060401733,0,0.528903469,0.907857881,0.852151619,0.95269835,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1
0,1.064010129,0,0.552401363,0.906637565,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1
0,1.086069385,1,0.656535566,0.684556752,0.789102415,0.925774932,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1
